"No.","Time","Source","Destination","Protocol","Length","Info"
"601","73.748571","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1185/41220, ttl=128 (request in 600)"
"602","74.008137","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55926/30426, ttl=128 (reply in 603)"
"603","74.008214","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55926/30426, ttl=128 (request in 602)"
"604","74.464727","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2357/13577, ttl=128 (reply in 605)"
"605","74.464801","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2357/13577, ttl=128 (request in 604)"
"606","74.766714","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1186/41476, ttl=128 (reply in 607)"
"607","74.766788","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1186/41476, ttl=128 (request in 606)"
"608","75.020640","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55928/30938, ttl=128 (reply in 609)"
"609","75.020717","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55928/30938, ttl=128 (request in 608)"
"610","75.472548","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2358/13833, ttl=128 (reply in 611)"
"611","75.472625","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2358/13833, ttl=128 (request in 610)"
"612","75.781767","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1187/41732, ttl=128 (reply in 613)"
"613","75.781841","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1187/41732, ttl=128 (request in 612)"
"614","75.947895","Azurewav_44:a4:d3","IntelCor_bb:93:4c","ARP","42","Who has 192.168.100.25? Tell 192.168.100.14"
"615","76.034168","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55930/31450, ttl=128 (reply in 616)"
"616","76.034245","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55930/31450, ttl=128 (request in 615)"
"617","76.481316","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2359/14089, ttl=128 (reply in 618)"
"618","76.481407","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2359/14089, ttl=128 (request in 617)"
"619","76.483846","IntelCor_bb:93:4c","Azurewav_44:a4:d3","ARP","42","192.168.100.25 is at 48:a4:72:bb:93:4c"
"620","76.801711","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1188/41988, ttl=128 (reply in 621)"
"621","76.801813","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1188/41988, ttl=128 (request in 620)"
"622","77.043773","IntelCor_bb:93:4c","Azurewav_44:a4:d3","ARP","42","Who has 192.168.100.14? Tell 192.168.100.25"
"623","77.043789","Azurewav_44:a4:d3","IntelCor_bb:93:4c","ARP","42","192.168.100.14 is at 80:a5:89:44:a4:d3"
"624","77.046634","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55932/31962, ttl=128 (reply in 625)"
"625","77.046717","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55932/31962, ttl=128 (request in 624)"
"626","77.070161","192.168.100.14","122.11.128.50","UDP","114","50251  >  19900 Len=72"
"627","77.500510","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2360/14345, ttl=128 (reply in 628)"
"628","77.500610","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2360/14345, ttl=128 (request in 627)"
"629","77.780948","192.168.1.254","224.0.0.1","IGMPv2","60","Membership Query, general"
"630","77.821260","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1189/42244, ttl=128 (reply in 631)"
"631","77.821336","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1189/42244, ttl=128 (request in 630)"
"632","77.948241","192.168.100.14","239.255.255.250","IGMPv2","46","Membership Report group 239.255.255.250"
"633","78.058714","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55934/32474, ttl=128 (reply in 634)"
"634","78.058791","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55934/32474, ttl=128 (request in 633)"
"635","78.511845","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2361/14601, ttl=128 (reply in 636)"
"636","78.511920","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2361/14601, ttl=128 (request in 635)"
"637","78.805206","192.168.100.5","224.0.0.252","IGMPv2","46","Membership Report group 224.0.0.252"
"638","78.838224","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1190/42500, ttl=128 (reply in 639)"
"639","78.838298","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1190/42500, ttl=128 (request in 638)"
"640","79.072371","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55936/32986, ttl=128 (reply in 641)"
"641","79.072445","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55936/32986, ttl=128 (request in 640)"
"642","79.522937","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2362/14857, ttl=128 (reply in 643)"
"643","79.523012","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2362/14857, ttl=128 (request in 642)"
"644","79.857978","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1191/42756, ttl=128 (reply in 645)"
"645","79.858060","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1191/42756, ttl=128 (request in 644)"
"646","79.948457","192.168.100.14","224.0.0.251","IGMPv2","46","Membership Report group 224.0.0.251"
"647","80.086952","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55938/33498, ttl=128 (reply in 648)"
"648","80.087029","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55938/33498, ttl=128 (request in 647)"
"649","80.535335","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2363/15113, ttl=128 (reply in 650)"
"650","80.535410","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2363/15113, ttl=128 (request in 649)"
"651","80.872795","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1192/43012, ttl=128 (reply in 652)"
"652","80.872870","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1192/43012, ttl=128 (request in 651)"
"653","81.037909","192.168.100.14","40.84.185.67","TLSv1.2","235","Application Data"
"654","81.100380","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55940/34010, ttl=128 (reply in 655)"
"655","81.100456","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55940/34010, ttl=128 (request in 654)"
"656","81.391581","40.84.185.67","192.168.100.14","TCP","60","9354  >  57042 [ACK] Seq=1 Ack=363 Win=1023 Len=0"
"657","81.552048","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2364/15369, ttl=128 (reply in 658)"
"658","81.552161","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2364/15369, ttl=128 (request in 657)"
"659","81.889893","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1193/43268, ttl=128 (reply in 660)"
"660","81.889970","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1193/43268, ttl=128 (request in 659)"
"661","81.948571","Azurewav_44:a4:d3","Tp-LinkT_07:e3:e2","ARP","42","Who has 192.168.100.9? Tell 192.168.100.14"
"662","81.953200","Tp-LinkT_07:e3:e2","Azurewav_44:a4:d3","ARP","42","192.168.100.9 is at 84:16:f9:07:e3:e2"
"663","82.114497","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55942/34522, ttl=128 (reply in 664)"
"664","82.114576","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55942/34522, ttl=128 (request in 663)"
"665","82.574204","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2365/15625, ttl=128 (reply in 666)"
"666","82.574309","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2365/15625, ttl=128 (request in 665)"
"667","82.910200","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1194/43524, ttl=128 (reply in 668)"
"668","82.910277","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1194/43524, ttl=128 (request in 667)"
"669","83.128179","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55944/35034, ttl=128 (reply in 670)"
"670","83.128261","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55944/35034, ttl=128 (request in 669)"
"671","83.590852","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2366/15881, ttl=128 (reply in 672)"
"672","83.590927","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2366/15881, ttl=128 (request in 671)"
"673","84.043840","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1195/43780, ttl=128 (reply in 674)"
"674","84.043943","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1195/43780, ttl=128 (request in 673)"
"675","84.140170","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55946/35546, ttl=128 (reply in 676)"
"676","84.140246","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55946/35546, ttl=128 (request in 675)"
"677","84.606671","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2367/16137, ttl=128 (reply in 678)"
"678","84.606748","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2367/16137, ttl=128 (request in 677)"
"679","84.965060","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1196/44036, ttl=128 (reply in 680)"
"680","84.965135","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1196/44036, ttl=128 (request in 679)"
"681","85.154305","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55948/36058, ttl=128 (reply in 682)"
"682","85.154381","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55948/36058, ttl=128 (request in 681)"
"683","85.620841","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2368/16393, ttl=128 (reply in 684)"
"684","85.620915","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2368/16393, ttl=128 (request in 683)"
"685","86.112508","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1197/44292, ttl=128 (reply in 686)"
"686","86.112582","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1197/44292, ttl=128 (request in 685)"
"687","86.167393","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55950/36570, ttl=128 (reply in 688)"
"688","86.167470","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55950/36570, ttl=128 (request in 687)"
"689","86.629910","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2369/16649, ttl=128 (reply in 690)"
"690","86.629986","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2369/16649, ttl=128 (request in 689)"
"691","87.004826","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1198/44548, ttl=128 (reply in 692)"
"692","87.004901","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1198/44548, ttl=128 (request in 691)"
"693","87.180320","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55952/37082, ttl=128 (reply in 694)"
"694","87.180398","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55952/37082, ttl=128 (request in 693)"
"695","87.637144","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2370/16905, ttl=128 (reply in 696)"
"696","87.637219","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2370/16905, ttl=128 (request in 695)"
"697","88.023984","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1199/44804, ttl=128 (reply in 698)"
"698","88.024060","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1199/44804, ttl=128 (request in 697)"
"699","88.173512","192.168.100.14","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"700","88.192537","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55954/37594, ttl=128 (reply in 701)"
"701","88.192643","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55954/37594, ttl=128 (request in 700)"
"702","88.651208","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2371/17161, ttl=128 (reply in 703)"
"703","88.651341","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2371/17161, ttl=128 (request in 702)"
"704","89.038363","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1200/45060, ttl=128 (reply in 705)"
"705","89.038441","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1200/45060, ttl=128 (request in 704)"
"706","89.072605","192.168.100.14","122.11.128.50","UDP","114","50251  >  19900 Len=72"
"707","89.173892","192.168.100.14","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"708","89.207326","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55956/38106, ttl=128 (reply in 709)"
"709","89.207403","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55956/38106, ttl=128 (request in 708)"
"710","89.286924","192.168.100.14","74.125.68.188","TCP","55","[TCP Keep-Alive] 57052  >  5228 [ACK] Seq=1 Ack=1 Win=255 Len=1"
"711","89.314349","74.125.68.188","192.168.100.14","TCP","66","[TCP Keep-Alive ACK] 5228  >  57052 [ACK] Seq=1 Ack=2 Win=262 Len=0 SLE=1 SRE=2"
"712","89.668237","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2372/17417, ttl=128 (reply in 713)"
"713","89.668323","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2372/17417, ttl=128 (request in 712)"
"714","90.053507","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1201/45316, ttl=128 (reply in 715)"
"715","90.053583","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1201/45316, ttl=128 (request in 714)"
"716","90.174011","192.168.100.14","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"717","90.225064","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55958/38618, ttl=128 (reply in 718)"
"718","90.225395","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55958/38618, ttl=128 (request in 717)"
"719","90.685768","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2373/17673, ttl=128 (reply in 720)"
"720","90.685849","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2373/17673, ttl=128 (request in 719)"
"721","91.071616","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1202/45572, ttl=128 (reply in 722)"
"722","91.071692","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1202/45572, ttl=128 (request in 721)"
"723","91.174135","192.168.100.14","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"724","91.230448","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55960/39130, ttl=128 (reply in 725)"
"725","91.230525","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55960/39130, ttl=128 (request in 724)"
"726","91.709672","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2374/17929, ttl=128 (reply in 727)"
"727","91.709756","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2374/17929, ttl=128 (request in 726)"
"728","92.092014","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1203/45828, ttl=128 (reply in 729)"
"729","92.092091","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1203/45828, ttl=128 (request in 728)"
"730","92.242526","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55962/39642, ttl=128 (reply in 731)"
"731","92.242606","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55962/39642, ttl=128 (request in 730)"
"732","92.716717","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2375/18185, ttl=128 (reply in 733)"
"733","92.716792","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2375/18185, ttl=128 (request in 732)"
"734","93.107312","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1204/46084, ttl=128 (reply in 735)"
"735","93.107388","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1204/46084, ttl=128 (request in 734)"
"736","93.255411","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55964/40154, ttl=128 (reply in 737)"
"737","93.255488","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55964/40154, ttl=128 (request in 736)"
"738","93.724717","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2376/18441, ttl=128 (reply in 739)"
"739","93.724807","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2376/18441, ttl=128 (request in 738)"
"740","93.948127","Azurewav_44:a4:d3","Azurewav_c9:65:99","ARP","42","Who has 192.168.100.5? Tell 192.168.100.14"
"741","93.952283","Azurewav_c9:65:99","Azurewav_44:a4:d3","ARP","42","192.168.100.5 is at 74:c6:3b:c9:65:99"
"742","94.127955","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1205/46340, ttl=128 (reply in 743)"
"743","94.128034","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1205/46340, ttl=128 (request in 742)"
"744","94.267468","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55966/40666, ttl=128 (reply in 745)"
"745","94.267544","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55966/40666, ttl=128 (request in 744)"
"746","94.736073","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2377/18697, ttl=128 (reply in 747)"
"747","94.736148","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2377/18697, ttl=128 (request in 746)"
"748","95.143591","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1206/46596, ttl=128 (reply in 749)"
"749","95.143666","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1206/46596, ttl=128 (request in 748)"
"750","95.189942","192.168.1.254","192.168.1.255","RIPv2","66","Response"
"751","95.303205","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55968/41178, ttl=128 (reply in 752)"
"752","95.303285","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55968/41178, ttl=128 (request in 751)"
"753","95.742478","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2378/18953, ttl=128 (reply in 754)"
"754","95.742554","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2378/18953, ttl=128 (request in 753)"
"755","96.159679","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1207/46852, ttl=128 (reply in 756)"
"756","96.159754","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1207/46852, ttl=128 (request in 755)"
"757","96.328181","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55970/41690, ttl=128 (reply in 758)"
"758","96.328260","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55970/41690, ttl=128 (request in 757)"
"759","96.750408","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2379/19209, ttl=128 (reply in 760)"
"760","96.750483","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2379/19209, ttl=128 (request in 759)"
"761","97.193037","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1208/47108, ttl=128 (reply in 762)"
"762","97.193113","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1208/47108, ttl=128 (request in 761)"
"763","97.372942","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55972/42202, ttl=128 (reply in 764)"
"764","97.373018","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55972/42202, ttl=128 (request in 763)"
"765","97.762629","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2380/19465, ttl=128 (reply in 766)"
"766","97.762704","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2380/19465, ttl=128 (request in 765)"
"767","98.205314","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1209/47364, ttl=128 (reply in 768)"
"768","98.205389","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1209/47364, ttl=128 (request in 767)"
"769","98.377756","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55974/42714, ttl=128 (reply in 770)"
"770","98.377834","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55974/42714, ttl=128 (request in 769)"
"771","98.776858","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2381/19721, ttl=128 (reply in 772)"
"772","98.776935","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2381/19721, ttl=128 (request in 771)"
"773","99.225788","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1210/47620, ttl=128 (reply in 774)"
"774","99.225864","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1210/47620, ttl=128 (request in 773)"
"775","99.340809","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55976/43226, ttl=128 (reply in 776)"
"776","99.340892","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55976/43226, ttl=128 (request in 775)"
"777","99.785158","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2382/19977, ttl=128 (reply in 778)"
"778","99.785235","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2382/19977, ttl=128 (request in 777)"
"779","100.251742","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1211/47876, ttl=128 (reply in 780)"
"780","100.251819","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1211/47876, ttl=128 (request in 779)"
"781","100.354760","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55978/43738, ttl=128 (reply in 782)"
"782","100.354836","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55978/43738, ttl=128 (request in 781)"
"783","100.357361","192.168.100.14","104.27.187.129","TCP","55","[TCP Keep-Alive] 57467  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=1"
"784","100.454754","104.27.187.129","192.168.100.14","TCP","66","[TCP Keep-Alive ACK] 443  >  57467 [ACK] Seq=1 Ack=2 Win=30 Len=0 SLE=1 SRE=2"
"785","100.536565","192.168.100.14","104.16.35.63","TCP","55","[TCP Keep-Alive] 57461  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1"
"786","100.552116","104.16.35.63","192.168.100.14","TCP","66","[TCP Keep-Alive ACK] 443  >  57461 [ACK] Seq=1 Ack=2 Win=31 Len=0 SLE=1 SRE=2"
"787","100.738788","192.168.100.14","104.16.36.63","TCP","55","[TCP Keep-Alive] 57465  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1"
"788","100.754838","104.16.36.63","192.168.100.14","TCP","66","[TCP Keep-Alive ACK] 443  >  57465 [ACK] Seq=1 Ack=2 Win=31 Len=0 SLE=1 SRE=2"
"789","100.793884","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2383/20233, ttl=128 (reply in 790)"
"790","100.793961","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2383/20233, ttl=128 (request in 789)"
"791","101.073244","192.168.100.14","122.11.128.50","UDP","114","50251  >  19900 Len=72"
"792","101.268415","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1212/48132, ttl=128 (reply in 793)"
"793","101.268490","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1212/48132, ttl=128 (request in 792)"
"794","101.368607","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55980/44250, ttl=128 (reply in 795)"
"795","101.368682","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55980/44250, ttl=128 (request in 794)"
"796","101.478622","192.168.100.14","104.19.196.151","TCP","55","[TCP Keep-Alive] 57472  >  443 [ACK] Seq=1 Ack=1 Win=257 Len=1"
"797","101.517697","104.19.196.151","192.168.100.14","TCP","66","[TCP Keep-Alive ACK] 443  >  57472 [ACK] Seq=1 Ack=2 Win=32 Len=0 SLE=1 SRE=2"
"798","101.578724","192.168.100.14","104.18.35.59","TCP","55","[TCP Keep-Alive] 57459  >  443 [ACK] Seq=1 Ack=1 Win=257 Len=1"
"799","101.606033","104.18.35.59","192.168.100.14","TCP","66","[TCP Keep-Alive ACK] 443  >  57459 [ACK] Seq=1 Ack=2 Win=31 Len=0 SLE=1 SRE=2"
